project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004862,Carrizo 3 Density 1 Cam 1,a61166e4-ecaf-4184-b2ae-a204a918693c,DSCF0001.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/a61166e4-ecaf-4184-b2ae-a204a918693c.JPG,0,Mario Zuliani,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-08 05:43:13,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,3778362c-5f7b-43e4-b0c0-38e4683e6c69,DSCF0002.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/3778362c-5f7b-43e4-b0c0-38e4683e6c69.JPG,0,Mario Zuliani,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-08 06:15:43,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,a8f99372-b13e-4838-9359-8500a09728dc,DSCF0003.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/a8f99372-b13e-4838-9359-8500a09728dc.JPG,1,Mario Zuliani,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-08 15:45:29,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,50a1da70-5005-448d-96af-e67c2bb4d22f,DSCF0004.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/50a1da70-5005-448d-96af-e67c2bb4d22f.JPG,0,Mario Zuliani,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-08 17:11:13,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,8e52ee77-6cee-4f2c-9c5a-08f80f707971,DSCF0005.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/8e52ee77-6cee-4f2c-9c5a-08f80f707971.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-08 20:21:05,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,384aaaba-831a-4992-967d-263bc5b5507c,DSCF0006.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/384aaaba-831a-4992-967d-263bc5b5507c.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-08 21:04:38,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,c0acd38e-05c0-4ae7-8bdf-6997bd01f2ed,DSCF0007.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/c0acd38e-05c0-4ae7-8bdf-6997bd01f2ed.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-08 21:23:23,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,e8998128-968e-48dc-ab2e-eba719baa1e8,DSCF0008.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/e8998128-968e-48dc-ab2e-eba719baa1e8.JPG,0,Mario Zuliani,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-08 22:22:33,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,af5e2194-44f4-407d-970d-de4d71fffa50,DSCF0009.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/af5e2194-44f4-407d-970d-de4d71fffa50.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-08 22:23:34,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,72284b43-174c-4bde-921b-2be3a9db3d97,DSCF0010.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/72284b43-174c-4bde-921b-2be3a9db3d97.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-08 22:27:26,1,,,,,,,false,,,CC0
