project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004862,Carrizo 3 Density 1 Cam 2 May 17th,e5957056-4e1f-4dfd-b42d-bb846218aa59,DSCF0132.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/e5957056-4e1f-4dfd-b42d-bb846218aa59.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 04:18:28,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,c3f59bdd-99cc-4bcc-9257-c12daef43560,DSCF0133.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/c3f59bdd-99cc-4bcc-9257-c12daef43560.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 04:45:54,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,c5a29738-9a27-4474-8d5a-9c653c22532e,DSCF0134.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/c5a29738-9a27-4474-8d5a-9c653c22532e.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 04:50:43,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,ab3b443d-c83c-403a-82af-4ab74a39405d,DSCF0135.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/ab3b443d-c83c-403a-82af-4ab74a39405d.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:04:03,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,fe72d140-1133-4aff-8752-ac0255b011e6,DSCF0136.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/fe72d140-1133-4aff-8752-ac0255b011e6.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:15:25,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,2feb8a0b-6b93-4a19-84bf-4c01ea20b85f,DSCF0137.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/2feb8a0b-6b93-4a19-84bf-4c01ea20b85f.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:20:37,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,36429afc-187d-40ac-a8ea-694bc08147a1,DSCF0138.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/36429afc-187d-40ac-a8ea-694bc08147a1.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:21:48,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,e8f340df-d3ef-4888-bd2f-89ac7108d427,DSCF0139.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/e8f340df-d3ef-4888-bd2f-89ac7108d427.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:26:03,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,f51f02be-32ae-4c1b-9912-3ba7b26f99b1,DSCF0140.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/f51f02be-32ae-4c1b-9912-3ba7b26f99b1.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:28:23,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,5c944059-5b2d-48e1-a571-74b33112bab8,DSCF0141.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/5c944059-5b2d-48e1-a571-74b33112bab8.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:32:58,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,b39ed9cd-d392-4826-b5d2-a8f14b2f101f,DSCF0142.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/b39ed9cd-d392-4826-b5d2-a8f14b2f101f.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:36:18,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,1d0608a8-887e-49d6-9952-9572226c1264,DSCF0143.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/1d0608a8-887e-49d6-9952-9572226c1264.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:38:51,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,f19cc6be-d795-412f-bedc-197b31403bc8,DSCF0144.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/f19cc6be-d795-412f-bedc-197b31403bc8.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:41:11,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,c7a250a4-9137-4b93-83da-6dbf65b7bb79,DSCF0145.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/c7a250a4-9137-4b93-83da-6dbf65b7bb79.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:42:25,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,7d5c78b6-c818-4646-9fa7-565c605dc93b,DSCF0146.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/7d5c78b6-c818-4646-9fa7-565c605dc93b.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:46:01,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,f6d5685a-d87b-464d-a178-8bd22c32cd9f,DSCF0147.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/f6d5685a-d87b-464d-a178-8bd22c32cd9f.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:47:22,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,14c8329d-9a39-420d-9497-07d469d4e971,DSCF0148.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/14c8329d-9a39-420d-9497-07d469d4e971.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:49:19,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,37294644-b30a-4a17-be11-91a93be5a47b,DSCF0149.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/37294644-b30a-4a17-be11-91a93be5a47b.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:52:43,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,be52f7da-7cff-486c-955f-d983d646e2a0,DSCF0150.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/be52f7da-7cff-486c-955f-d983d646e2a0.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:54:38,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,e309db22-dc39-448d-9792-e6d0c3c7eef9,DSCF0151.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/e309db22-dc39-448d-9792-e6d0c3c7eef9.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 05:58:22,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,23e1817f-8f59-4557-9a39-92a9205c5b43,DSCF0152.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/23e1817f-8f59-4557-9a39-92a9205c5b43.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:00:11,1,,,false,,,,false,,0.98,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,0850e6cf-70fb-4c01-86e9-3be67feac127,DSCF0153.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/0850e6cf-70fb-4c01-86e9-3be67feac127.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:03:41,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,3a368c04-f27e-4746-9f33-b2aa4be10358,DSCF0154.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/3a368c04-f27e-4746-9f33-b2aa4be10358.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:07:02,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,14f7e886-11ae-46c6-a7f9-974837b6df86,DSCF0155.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/14f7e886-11ae-46c6-a7f9-974837b6df86.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:09:48,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,f2e27970-e3ba-4978-9938-c94663d77b4a,DSCF0158.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/f2e27970-e3ba-4978-9938-c94663d77b4a.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:22:40,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,83900f81-45e3-4619-844d-9b06b6aaada8,DSCF0157.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/83900f81-45e3-4619-844d-9b06b6aaada8.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:12:38,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,914644b7-c040-4a39-98ed-a0705ea954e8,DSCF0159.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/914644b7-c040-4a39-98ed-a0705ea954e8.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:27:50,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,50e42403-ae61-48ad-b00e-9c62fa0deba0,DSCF0156.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/50e42403-ae61-48ad-b00e-9c62fa0deba0.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:11:10,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,aed1b2c9-3931-4ea9-89bb-acbe45847e17,DSCF0160.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/aed1b2c9-3931-4ea9-89bb-acbe45847e17.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:29:53,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,158109fd-0558-4dba-899a-ca4d99182316,DSCF0161.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/158109fd-0558-4dba-899a-ca4d99182316.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:31:37,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,4ace4770-5944-415d-a8a1-531b2a0dbbb6,DSCF0162.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/4ace4770-5944-415d-a8a1-531b2a0dbbb6.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:33:08,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,894cf07c-998f-4191-a606-89d84c6f83b1,DSCF0163.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/894cf07c-998f-4191-a606-89d84c6f83b1.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:34:37,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,187fe2a4-55a4-4fbd-aacb-c19342320b62,DSCF0164.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/187fe2a4-55a4-4fbd-aacb-c19342320b62.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:35:47,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,0b27ab84-6880-4798-9154-8438c8174dfe,DSCF0165.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/0b27ab84-6880-4798-9154-8438c8174dfe.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:36:49,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,b5f02f46-1934-4e39-947c-2314684ad6d5,DSCF0166.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/b5f02f46-1934-4e39-947c-2314684ad6d5.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:37:52,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,4fb18f31-5f31-4e7e-ac31-9f0ef2ac8e00,DSCF0167.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/4fb18f31-5f31-4e7e-ac31-9f0ef2ac8e00.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:39:02,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,35d4959a-f986-4d81-acce-c8c43daf18de,DSCF0168.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/35d4959a-f986-4d81-acce-c8c43daf18de.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:40:40,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,74105875-6a88-445e-a212-e28300680133,DSCF0169.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/74105875-6a88-445e-a212-e28300680133.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:41:55,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,10f7de97-d0ff-4c3d-8c58-e024aa438829,DSCF0170.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/10f7de97-d0ff-4c3d-8c58-e024aa438829.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:43:14,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,a3b99391-0cb2-4e15-a63f-2efe0c64bbf2,DSCF0171.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/a3b99391-0cb2-4e15-a63f-2efe0c64bbf2.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:44:29,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,8a1216c4-5546-434e-b266-c9d1218bc443,DSCF0172.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/8a1216c4-5546-434e-b266-c9d1218bc443.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:46:03,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,6091165c-7162-4fc0-bf55-03d5f232006e,DSCF0173.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/6091165c-7162-4fc0-bf55-03d5f232006e.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:47:20,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,fdd5e87c-13ea-427d-b594-3c642e6617cc,DSCF0174.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/fdd5e87c-13ea-427d-b594-3c642e6617cc.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:48:37,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,d99e528b-3924-4933-8450-5b89bd489bb3,DSCF0175.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/d99e528b-3924-4933-8450-5b89bd489bb3.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:50:01,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,0f31d3c5-5109-4199-9bdb-b667e9aa88b4,DSCF0177.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/0f31d3c5-5109-4199-9bdb-b667e9aa88b4.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:52:22,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,ef395ba5-1987-4635-8693-d7f2908288fa,DSCF0176.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/ef395ba5-1987-4635-8693-d7f2908288fa.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:51:07,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,f75a6c7e-ad7e-41ba-920b-a853389bd9d4,DSCF0178.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/f75a6c7e-ad7e-41ba-920b-a853389bd9d4.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:54:47,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,92641624-cba9-402e-8cfc-599a1dab00d4,DSCF0179.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/92641624-cba9-402e-8cfc-599a1dab00d4.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 06:57:37,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,977640bc-528e-4b62-b51c-d2cb4816ee79,DSCF0180.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/977640bc-528e-4b62-b51c-d2cb4816ee79.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:00:43,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,035f1943-2d6b-457c-9196-18a5108ffa64,DSCF0181.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/035f1943-2d6b-457c-9196-18a5108ffa64.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:04:06,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,d2ddcd6b-d35c-47e1-bf54-5f0b15388b94,DSCF0182.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/d2ddcd6b-d35c-47e1-bf54-5f0b15388b94.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:06:51,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,abafc9a0-b943-47c5-8620-59ffec4f2231,DSCF0183.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/abafc9a0-b943-47c5-8620-59ffec4f2231.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:08:18,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,e652ea66-2990-4d20-b7d1-cffdd06e659b,DSCF0184.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/e652ea66-2990-4d20-b7d1-cffdd06e659b.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:09:39,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,9e448abf-843b-490d-aac7-9d45342dd6da,DSCF0185.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/9e448abf-843b-490d-aac7-9d45342dd6da.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:11:35,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,748c3ca4-6239-4ecc-a3f8-5b07406cd726,DSCF0186.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/748c3ca4-6239-4ecc-a3f8-5b07406cd726.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:14:01,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,0296d227-310c-4515-a2f0-2e05adf4d3f5,DSCF0187.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/0296d227-310c-4515-a2f0-2e05adf4d3f5.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:16:57,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,e6dba0d5-c7f6-4969-a16b-4ee4cfbf5540,DSCF0188.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/e6dba0d5-c7f6-4969-a16b-4ee4cfbf5540.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:18:52,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,5a854776-1fb2-4249-a8cf-41ad5cb55845,DSCF0189.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/5a854776-1fb2-4249-a8cf-41ad5cb55845.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:20:51,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,f78dbfef-d98a-472c-89c1-df0de14e93f4,DSCF0190.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/f78dbfef-d98a-472c-89c1-df0de14e93f4.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:22:14,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,4fb706ec-7550-464d-807e-07b48795bd54,DSCF0191.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/4fb706ec-7550-464d-807e-07b48795bd54.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:24:11,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,8de6b1f2-0ab8-446e-8b4d-02636559d65b,DSCF0192.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/8de6b1f2-0ab8-446e-8b4d-02636559d65b.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:26:45,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,40e14367-021f-48bd-a9d7-2d5de8abab83,DSCF0193.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/40e14367-021f-48bd-a9d7-2d5de8abab83.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 07:28:23,1,,,false,,,,false,,0.99,CC0
